t,x00,x10,v00,v10,x01,x11,v01,v11,x02,x12,v02,v12,x03,x13,v03,v13,
2.1504,-0.417108,-0.380045,-0.0548254,0.0329996,0.672624,0.210418,0.497914,-1.4085,1.60307,0.55479,0.0935401,0.152847,-0.874787,0.014837,0.355247,2.29159,
2.1508,-0.417156,-0.380016,-0.0549077,0.0334154,0.672783,0.209967,0.497688,-1.40865,1.60311,0.554845,0.0930498,0.152655,-0.87473,0.0152036,0.357254,2.29004,
2.1512,-0.417205,-0.379986,-0.0549896,0.0338312,0.672942,0.209516,0.497462,-1.4088,1.60314,0.5549,0.0925596,0.152462,-0.874673,0.0155699,0.359261,2.2885,
2.1516,-0.417253,-0.379956,-0.0550711,0.0342469,0.673101,0.209065,0.497235,-1.40896,1.60317,0.554955,0.0920695,0.152269,-0.874616,0.0159359,0.361265,2.28695,
2.152,-0.417302,-0.379926,-0.0551523,0.0346626,0.67326,0.208614,0.497008,-1.40911,1.60321,0.55501,0.0915794,0.152075,-0.874558,0.0163017,0.363268,2.28541,
2.1524,-0.41735,-0.379895,-0.0552331,0.0350783,0.673419,0.208163,0.496781,-1.40926,1.60324,0.555064,0.0910896,0.151882,-0.874499,0.0166672,0.365269,2.28386,
2.1528,-0.417399,-0.379864,-0.0553136,0.0354939,0.673578,0.207712,0.496554,-1.40942,1.60327,0.555119,0.0905998,0.151689,-0.874441,0.0170325,0.367268,2.28231,
2.1532,-0.417447,-0.379833,-0.0553938,0.0359095,0.673737,0.207261,0.496326,-1.40957,1.6033,0.555174,0.0901101,0.151495,-0.874382,0.0173976,0.369266,2.28077,
2.1536,-0.417496,-0.379801,-0.0554735,0.0363251,0.673896,0.20681,0.496098,-1.40972,1.60334,0.555228,0.0896205,0.151301,-0.874323,0.0177624,0.371262,2.27922,
2.154,-0.417545,-0.379769,-0.055553,0.0367407,0.674055,0.206359,0.49587,-1.40987,1.60337,0.555282,0.089131,0.151107,-0.874263,0.0181269,0.373257,2.27767,
2.1544,-0.417594,-0.379736,-0.055632,0.0371562,0.674213,0.205908,0.495641,-1.41002,1.6034,0.555337,0.0886416,0.150913,-0.874203,0.0184912,0.37525,2.27613,
2.1548,-0.417643,-0.379703,-0.0557108,0.0375717,0.674372,0.205457,0.495413,-1.41017,1.60343,0.555391,0.0881524,0.150719,-0.874143,0.0188553,0.377241,2.27458,
2.1552,-0.417692,-0.37967,-0.0557891,0.0379872,0.67453,0.205006,0.495184,-1.41032,1.60346,0.555445,0.0876632,0.150525,-0.874082,0.0192191,0.379231,2.27303,
2.1556,-0.417741,-0.379636,-0.0558672,0.0384026,0.674689,0.204554,0.494955,-1.41047,1.6035,0.5555,0.0871741,0.15033,-0.874022,0.0195826,0.381218,2.27148,
2.156,-0.41779,-0.379602,-0.0559449,0.0388181,0.674847,0.204103,0.494725,-1.41062,1.60353,0.555554,0.0866852,0.150136,-0.87396,0.019946,0.383205,2.26993,
2.1564,-0.41784,-0.379568,-0.0560222,0.0392334,0.675005,0.203651,0.494495,-1.41077,1.60356,0.555608,0.0861963,0.149941,-0.873899,0.020309,0.38519,2.26838,
2.1568,-0.417889,-0.379533,-0.0560992,0.0396488,0.675164,0.2032,0.494265,-1.41091,1.60359,0.555662,0.0857076,0.149746,-0.873837,0.0206718,0.387173,2.26683,
2.1572,-0.417938,-0.379498,-0.0561758,0.0400642,0.675322,0.202748,0.494035,-1.41106,1.60362,0.555715,0.085219,0.149551,-0.873775,0.0210344,0.389154,2.26528,
2.1576,-0.417988,-0.379463,-0.0562521,0.0404795,0.67548,0.202297,0.493804,-1.41121,1.60365,0.555769,0.0847304,0.149356,-0.873713,0.0213967,0.391134,2.26373,
2.158,-0.418037,-0.379427,-0.0563281,0.0408948,0.675638,0.201845,0.493574,-1.41136,1.60368,0.555823,0.084242,0.149161,-0.87365,0.0217588,0.393113,2.26218,
2.1584,-0.418087,-0.379391,-0.0564037,0.04131,0.675796,0.201394,0.493343,-1.4115,1.60371,0.555877,0.0837537,0.148966,-0.873587,0.0221206,0.395089,2.26063,
2.1588,-0.418137,-0.379354,-0.056479,0.0417253,0.675953,0.200942,0.493111,-1.41165,1.60374,0.55593,0.0832655,0.14877,-0.873523,0.0224822,0.397065,2.25908,
2.1592,-0.418186,-0.379317,-0.0565539,0.0421405,0.676111,0.20049,0.49288,-1.4118,1.60377,0.555984,0.0827774,0.148575,-0.87346,0.0228435,0.399038,2.25752,
2.1596,-0.418236,-0.37928,-0.0566285,0.0425557,0.676269,0.200038,0.492648,-1.41194,1.6038,0.556037,0.0822894,0.148379,-0.873396,0.0232046,0.40101,2.25597,
2.16,-0.418286,-0.379243,-0.0567028,0.0429708,0.676427,0.199587,0.492416,-1.41209,1.60383,0.556091,0.0818015,0.148183,-0.873331,0.0235654,0.402981,2.25442,
2.1604,-0.418336,-0.379205,-0.0567767,0.0433859,0.676584,0.199135,0.492183,-1.41223,1.60386,0.556144,0.0813137,0.147987,-0.873267,0.023926,0.40495,2.25287,
2.1608,-0.418386,-0.379166,-0.0568503,0.0438011,0.676742,0.198683,0.491951,-1.41237,1.60389,0.556197,0.080826,0.147791,-0.873202,0.0242864,0.406917,2.25131,
2.1612,-0.418436,-0.379127,-0.0569235,0.0442161,0.676899,0.198231,0.491718,-1.41252,1.60392,0.55625,0.0803384,0.147594,-0.873137,0.0246464,0.408883,2.24976,
2.1616,-0.418486,-0.379088,-0.0569964,0.0446312,0.677056,0.197779,0.491484,-1.41266,1.60395,0.556303,0.079851,0.147398,-0.873071,0.0250063,0.410847,2.24821,
2.162,-0.418536,-0.379049,-0.057069,0.0450462,0.677213,0.197327,0.491251,-1.4128,1.60398,0.556356,0.0793636,0.147201,-0.873005,0.0253659,0.41281,2.24665,
2.1624,-0.418587,-0.379009,-0.0571412,0.0454612,0.677371,0.196874,0.491017,-1.41295,1.604,0.556409,0.0788763,0.147005,-0.872939,0.0257252,0.414771,2.2451,
2.1628,-0.418637,-0.378969,-0.0572131,0.0458762,0.677528,0.196422,0.490783,-1.41309,1.60403,0.556462,0.0783892,0.146808,-0.872872,0.0260843,0.41673,2.24354,
2.1632,-0.418687,-0.378928,-0.0572847,0.0462911,0.677685,0.19597,0.490549,-1.41323,1.60406,0.556515,0.0779022,0.146611,-0.872806,0.0264431,0.418688,2.24199,
2.1636,-0.418738,-0.378887,-0.0573559,0.0467061,0.677842,0.195518,0.490314,-1.41337,1.60409,0.556568,0.0774152,0.146414,-0.872738,0.0268017,0.420645,2.24043,
2.164,-0.418788,-0.378846,-0.0574269,0.047121,0.677999,0.195066,0.490079,-1.41351,1.60412,0.556621,0.0769284,0.146216,-0.872671,0.0271601,0.4226,2.23888,
2.1644,-0.418839,-0.378805,-0.0574974,0.0475358,0.678155,0.194613,0.489844,-1.41365,1.60414,0.556673,0.0764417,0.146019,-0.872603,0.0275182,0.424553,2.23732,
2.1648,-0.418889,-0.378762,-0.0575677,0.0479507,0.678312,0.194161,0.489609,-1.41379,1.60417,0.556726,0.0759551,0.145822,-0.872535,0.027876,0.426505,2.23576,
2.1652,-0.41894,-0.37872,-0.0576376,0.0483655,0.678469,0.193708,0.489373,-1.41393,1.6042,0.556778,0.0754686,0.145624,-0.872467,0.0282336,0.428456,2.23421,
2.1656,-0.418991,-0.378677,-0.0577072,0.0487803,0.678625,0.193256,0.489138,-1.41407,1.60423,0.55683,0.0749822,0.145426,-0.872398,0.028591,0.430405,2.23265,
2.166,-0.419042,-0.378634,-0.0577765,0.0491951,0.678782,0.192803,0.488901,-1.41421,1.60425,0.556883,0.0744959,0.145228,-0.872329,0.0289481,0.432352,2.23109,
2.1664,-0.419093,-0.378591,-0.0578454,0.0496098,0.678938,0.192351,0.488665,-1.41435,1.60428,0.556935,0.0740097,0.14503,-0.87226,0.0293049,0.434298,2.22953,
2.1668,-0.419144,-0.378547,-0.0579141,0.0500245,0.679094,0.191898,0.488428,-1.41449,1.60431,0.556987,0.0735236,0.144832,-0.87219,0.0296615,0.436243,2.22797,
2.1672,-0.419195,-0.378503,-0.0579824,0.0504392,0.679251,0.191446,0.488191,-1.41463,1.60433,0.557039,0.0730376,0.144634,-0.87212,0.0300179,0.438186,2.22642,
2.1676,-0.419246,-0.378458,-0.0580503,0.0508539,0.679407,0.190993,0.487954,-1.41477,1.60436,0.557091,0.0725518,0.144435,-0.87205,0.030374,0.440127,2.22486,
2.168,-0.419297,-0.378413,-0.058118,0.0512685,0.679563,0.19054,0.487717,-1.4149,1.60438,0.557143,0.072066,0.144237,-0.871979,0.0307298,0.442067,2.2233,
2.1684,-0.419348,-0.378368,-0.0581853,0.0516832,0.679719,0.190087,0.487479,-1.41504,1.60441,0.557195,0.0715804,0.144038,-0.871908,0.0310854,0.444006,2.22174,
2.1688,-0.419399,-0.378322,-0.0582523,0.0520978,0.679875,0.189634,0.487241,-1.41518,1.60444,0.557247,0.0710949,0.143839,-0.871837,0.0314408,0.445943,2.22018,
2.1692,-0.41945,-0.378276,-0.058319,0.0525123,0.680031,0.189182,0.487002,-1.41531,1.60446,0.557299,0.0706094,0.14364,-0.871766,0.0317959,0.447878,2.21862,
2.1696,-0.419502,-0.37823,-0.0583854,0.0529269,0.680187,0.188729,0.486764,-1.41545,1.60449,0.55735,0.0701241,0.143441,-0.871694,0.0321507,0.449812,2.21706,
2.17,-0.419553,-0.378183,-0.0584514,0.0533414,0.680342,0.188276,0.486525,-1.41558,1.60451,0.557402,0.0696389,0.143242,-0.871622,0.0325053,0.451745,2.21549,
2.1704,-0.419605,-0.378136,-0.0585171,0.0537559,0.680498,0.187823,0.486286,-1.41572,1.60454,0.557454,0.0691538,0.143043,-0.871549,0.0328597,0.453676,2.21393,
2.1708,-0.419656,-0.378088,-0.0585826,0.0541704,0.680654,0.18737,0.486047,-1.41585,1.60456,0.557505,0.0686688,0.142843,-0.871476,0.0332138,0.455606,2.21237,
2.1712,-0.419708,-0.378041,-0.0586477,0.0545848,0.680809,0.186917,0.485807,-1.41599,1.60459,0.557556,0.0681839,0.142643,-0.871403,0.0335677,0.457534,2.21081,
2.1716,-0.419759,-0.377992,-0.0587124,0.0549993,0.680965,0.186463,0.485567,-1.41612,1.60461,0.557608,0.0676992,0.142444,-0.87133,0.0339213,0.459461,2.20924,
2.172,-0.419811,-0.377944,-0.0587769,0.0554137,0.68112,0.18601,0.485327,-1.41625,1.60464,0.557659,0.0672145,0.142244,-0.871256,0.0342746,0.461387,2.20768,
2.1724,-0.419863,-0.377895,-0.0588411,0.0558281,0.681275,0.185557,0.485086,-1.41639,1.60466,0.55771,0.0667299,0.142044,-0.871182,0.0346277,0.463311,2.20612,
2.1728,-0.419915,-0.377846,-0.0589049,0.0562424,0.68143,0.185104,0.484846,-1.41652,1.60468,0.557761,0.0662455,0.141844,-0.871108,0.0349806,0.465233,2.20455,
2.1732,-0.419966,-0.377796,-0.0589684,0.0566567,0.681585,0.18465,0.484605,-1.41665,1.60471,0.557812,0.0657612,0.141643,-0.871034,0.0353332,0.467155,2.20299,
2.1736,-0.420018,-0.377746,-0.0590316,0.0570711,0.68174,0.184197,0.484363,-1.41678,1.60473,0.557863,0.0652769,0.141443,-0.870959,0.0356855,0.469074,2.20143,
2.174,-0.42007,-0.377695,-0.0590945,0.0574853,0.681895,0.183744,0.484122,-1.41691,1.60475,0.557914,0.0647928,0.141242,-0.870883,0.0360376,0.470993,2.19986,
2.1744,-0.420122,-0.377645,-0.0591571,0.0578996,0.68205,0.18329,0.48388,-1.41704,1.60478,0.557965,0.0643088,0.141042,-0.870808,0.0363895,0.47291,2.1983,
2.1748,-0.420174,-0.377594,-0.0592194,0.0583139,0.682205,0.182837,0.483638,-1.41717,1.6048,0.558016,0.0638249,0.140841,-0.870732,0.0367411,0.474825,2.19673,
2.1752,-0.420227,-0.377542,-0.0592814,0.0587281,0.68236,0.182383,0.483396,-1.4173,1.60482,0.558066,0.0633411,0.14064,-0.870656,0.0370924,0.476739,2.19516,
2.1756,-0.420279,-0.37749,-0.0593431,0.0591423,0.682514,0.18193,0.483153,-1.41743,1.60485,0.558117,0.0628574,0.140439,-0.87058,0.0374435,0.478652,2.1936,
2.176,-0.420331,-0.377438,-0.0594044,0.0595564,0.682669,0.181476,0.48291,-1.41756,1.60487,0.558167,0.0623739,0.140238,-0.870503,0.0377944,0.480563,2.19203,
2.1764,-0.420383,-0.377385,-0.0594655,0.0599706,0.682824,0.181022,0.482667,-1.41769,1.60489,0.558218,0.0618904,0.140037,-0.870426,0.038145,0.482473,2.19046,
2.1768,-0.420436,-0.377332,-0.0595262,0.0603847,0.682978,0.180569,0.482423,-1.41782,1.60491,0.558268,0.0614071,0.139835,-0.870348,0.0384953,0.484382,2.1889,
2.1772,-0.420488,-0.377279,-0.0595867,0.0607988,0.683132,0.180115,0.48218,-1.41795,1.60494,0.558319,0.0609238,0.139634,-0.870271,0.0388454,0.486289,2.18733,
2.1776,-0.420541,-0.377225,-0.0596468,0.0612129,0.683287,0.179661,0.481936,-1.41808,1.60496,0.558369,0.0604407,0.139432,-0.870193,0.0391953,0.488195,2.18576,
2.178,-0.420593,-0.377171,-0.0597067,0.061627,0.683441,0.179207,0.481691,-1.4182,1.60498,0.558419,0.0599577,0.13923,-0.870115,0.0395449,0.490099,2.18419,
2.1784,-0.420646,-0.377117,-0.0597662,0.062041,0.683595,0.178754,0.481447,-1.41833,1.605,0.558469,0.0594748,0.139028,-0.870036,0.0398942,0.492002,2.18262,
2.1788,-0.420698,-0.377062,-0.0598254,0.062455,0.683749,0.1783,0.481202,-1.41846,1.60502,0.558519,0.058992,0.138826,-0.869957,0.0402433,0.493904,2.18105,
2.1792,-0.420751,-0.377007,-0.0598844,0.062869,0.683903,0.177846,0.480957,-1.41858,1.60504,0.558569,0.0585093,0.138624,-0.869878,0.0405922,0.495804,2.17948,
2.1796,-0.420804,-0.376952,-0.059943,0.063283,0.684057,0.177392,0.480712,-1.41871,1.60506,0.558619,0.0580267,0.138422,-0.869798,0.0409408,0.497703,2.17791,
2.18,-0.420856,-0.376896,-0.0600013,0.063697,0.68421,0.176938,0.480466,-1.41883,1.60508,0.558669,0.0575442,0.138219,-0.869719,0.0412891,0.499601,2.17634,
2.1804,-0.420909,-0.376839,-0.0600594,0.0641109,0.684364,0.176484,0.48022,-1.41896,1.60511,0.558718,0.0570619,0.138016,-0.869639,0.0416372,0.501497,2.17477,
2.1808,-0.420962,-0.376783,-0.0601171,0.0645248,0.684518,0.17603,0.479974,-1.41908,1.60513,0.558768,0.0565796,0.137814,-0.869558,0.041985,0.503392,2.1732,
2.1812,-0.421015,-0.376726,-0.0601745,0.0649387,0.684671,0.175576,0.479728,-1.41921,1.60515,0.558818,0.0560975,0.137611,-0.869477,0.0423326,0.505285,2.17163,
2.1816,-0.421068,-0.376669,-0.0602317,0.0653526,0.684825,0.175121,0.479481,-1.41933,1.60517,0.558867,0.0556155,0.137408,-0.869396,0.0426799,0.507178,2.17005,
2.182,-0.421121,-0.376611,-0.0602885,0.0657664,0.684978,0.174667,0.479234,-1.41945,1.60519,0.558917,0.0551336,0.137205,-0.869315,0.043027,0.509069,2.16848,
2.1824,-0.421174,-0.376553,-0.0603451,0.0661802,0.685132,0.174213,0.478987,-1.41958,1.60521,0.558966,0.0546518,0.137002,-0.869234,0.0433739,0.510958,2.16691,
2.1828,-0.421227,-0.376494,-0.0604013,0.066594,0.685285,0.173759,0.478739,-1.4197,1.60523,0.559015,0.0541701,0.136798,-0.869152,0.0437204,0.512846,2.16533,
2.1832,-0.42128,-0.376436,-0.0604573,0.0670078,0.685438,0.173304,0.478491,-1.41982,1.60524,0.559064,0.0536885,0.136595,-0.869069,0.0440668,0.514733,2.16376,
2.1836,-0.421334,-0.376376,-0.060513,0.0674216,0.685591,0.17285,0.478243,-1.41994,1.60526,0.559114,0.053207,0.136391,-0.868987,0.0444128,0.516619,2.16219,
2.184,-0.421387,-0.376317,-0.0605683,0.0678353,0.685744,0.172396,0.477995,-1.42006,1.60528,0.559163,0.0527257,0.136187,-0.868904,0.0447587,0.518503,2.16061,
2.1844,-0.42144,-0.376257,-0.0606234,0.0682491,0.685897,0.171941,0.477746,-1.42018,1.6053,0.559212,0.0522444,0.135984,-0.868821,0.0451042,0.520386,2.15904,
2.1848,-0.421494,-0.376197,-0.0606782,0.0686628,0.68605,0.171487,0.477497,-1.42031,1.60532,0.559261,0.0517633,0.13578,-0.868738,0.0454496,0.522268,2.15746,
2.1852,-0.421547,-0.376136,-0.0607327,0.0690765,0.686203,0.171032,0.477248,-1.42043,1.60534,0.559309,0.0512823,0.135576,-0.868654,0.0457946,0.524149,2.15589,
2.1856,-0.421601,-0.376075,-0.0607869,0.0694901,0.686355,0.170578,0.476999,-1.42054,1.60536,0.559358,0.0508014,0.135371,-0.86857,0.0461394,0.526028,2.15431,
2.186,-0.421654,-0.376014,-0.0608409,0.0699038,0.686508,0.170123,0.476749,-1.42066,1.60538,0.559407,0.0503206,0.135167,-0.868486,0.046484,0.527905,2.15273,
2.1864,-0.421708,-0.375952,-0.0608945,0.0703174,0.68666,0.169668,0.476499,-1.42078,1.60539,0.559455,0.0498399,0.134962,-0.868401,0.0468283,0.529782,2.15115,
2.1868,-0.421761,-0.37589,-0.0609478,0.070731,0.686813,0.169214,0.476249,-1.4209,1.60541,0.559504,0.0493593,0.134758,-0.868316,0.0471724,0.531657,2.14958,
2.1872,-0.421815,-0.375828,-0.0610009,0.0711446,0.686965,0.168759,0.475998,-1.42102,1.60543,0.559553,0.0488789,0.134553,-0.868231,0.0475162,0.533531,2.148,
2.1876,-0.421869,-0.375765,-0.0610537,0.0715582,0.687117,0.168304,0.475747,-1.42114,1.60545,0.559601,0.0483985,0.134348,-0.868145,0.0478597,0.535404,2.14642,
2.188,-0.421922,-0.375702,-0.0611062,0.0719717,0.68727,0.167849,0.475496,-1.42125,1.60546,0.559649,0.0479183,0.134143,-0.86806,0.048203,0.537275,2.14484,
2.1884,-0.421976,-0.375638,-0.0611584,0.0723852,0.687422,0.167395,0.475245,-1.42137,1.60548,0.559697,0.0474382,0.133938,-0.867973,0.0485461,0.539146,2.14326,
2.1888,-0.42203,-0.375574,-0.0612103,0.0727987,0.687574,0.16694,0.474993,-1.42149,1.6055,0.559746,0.0469582,0.133733,-0.867887,0.0488889,0.541014,2.14168,
2.1892,-0.422084,-0.37551,-0.061262,0.0732122,0.687726,0.166485,0.474741,-1.4216,1.60552,0.559794,0.0464783,0.133528,-0.8678,0.0492314,0.542882,2.1401,
2.1896,-0.422138,-0.375445,-0.0613133,0.0736257,0.687878,0.16603,0.474489,-1.42172,1.60553,0.559842,0.0459985,0.133322,-0.867713,0.0495737,0.544748,2.13852,
2.19,-0.422192,-0.375381,-0.0613644,0.0740392,0.688029,0.165575,0.474237,-1.42183,1.60555,0.55989,0.0455188,0.133116,-0.867626,0.0499157,0.546614,2.13694,
2.1904,-0.422246,-0.375315,-0.0614152,0.0744526,0.688181,0.16512,0.473984,-1.42195,1.60556,0.559938,0.0450393,0.132911,-0.867538,0.0502575,0.548477,2.13536,
2.1908,-0.4223,-0.375249,-0.0614657,0.074866,0.688333,0.164665,0.473731,-1.42206,1.60558,0.559985,0.0445598,0.132705,-0.86745,0.0505991,0.55034,2.13378,
2.1912,-0.422354,-0.375183,-0.061516,0.0752794,0.688484,0.16421,0.473478,-1.42218,1.6056,0.560033,0.0440805,0.132499,-0.867362,0.0509403,0.552201,2.1322,
2.1916,-0.422408,-0.375117,-0.0615659,0.0756928,0.688636,0.163755,0.473224,-1.42229,1.60561,0.560081,0.0436013,0.132293,-0.867274,0.0512814,0.554062,2.13061,
2.192,-0.422462,-0.37505,-0.0616156,0.0761062,0.688787,0.1633,0.47297,-1.42241,1.60563,0.560128,0.0431221,0.132087,-0.867185,0.0516221,0.555921,2.12903,
2.1924,-0.422517,-0.374983,-0.061665,0.0765195,0.688938,0.162844,0.472716,-1.42252,1.60564,0.560176,0.0426432,0.13188,-0.867096,0.0519627,0.557778,2.12745,
2.1928,-0.422571,-0.374916,-0.0617141,0.0769329,0.68909,0.162389,0.472462,-1.42263,1.60566,0.560223,0.0421643,0.131674,-0.867006,0.0523029,0.559635,2.12586,
2.1932,-0.422625,-0.374848,-0.061763,0.0773462,0.689241,0.161934,0.472207,-1.42274,1.60567,0.560271,0.0416855,0.131467,-0.866917,0.0526429,0.56149,2.12428,
2.1936,-0.42268,-0.374779,-0.0618116,0.0777595,0.689392,0.161479,0.471952,-1.42285,1.60569,0.560318,0.0412068,0.13126,-0.866827,0.0529827,0.563344,2.1227,
2.194,-0.422734,-0.374711,-0.0618599,0.0781728,0.689543,0.161023,0.471697,-1.42297,1.6057,0.560365,0.0407283,0.131054,-0.866736,0.0533222,0.565197,2.12111,
2.1944,-0.422788,-0.374642,-0.0619079,0.078586,0.689694,0.160568,0.471441,-1.42308,1.60572,0.560412,0.0402499,0.130847,-0.866646,0.0536614,0.567049,2.11952,
2.1948,-0.422843,-0.374572,-0.0619557,0.0789993,0.689845,0.160113,0.471186,-1.42319,1.60573,0.560459,0.0397716,0.13064,-0.866555,0.0540004,0.568899,2.11794,
2.1952,-0.422898,-0.374503,-0.0620031,0.0794125,0.689995,0.159657,0.47093,-1.4233,1.60575,0.560506,0.0392934,0.130432,-0.866464,0.0543392,0.570748,2.11635,
2.1956,-0.422952,-0.374433,-0.0620504,0.0798257,0.690146,0.159202,0.470673,-1.42341,1.60576,0.560553,0.0388153,0.130225,-0.866372,0.0546777,0.572596,2.11477,
2.196,-0.423007,-0.374362,-0.0620973,0.0802389,0.690297,0.158746,0.470417,-1.42352,1.60577,0.5606,0.0383373,0.130018,-0.866281,0.0550159,0.574443,2.11318,
2.1964,-0.423061,-0.374291,-0.062144,0.0806521,0.690447,0.158291,0.47016,-1.42362,1.60579,0.560647,0.0378595,0.12981,-0.866189,0.0553539,0.576289,2.11159,
2.1968,-0.423116,-0.37422,-0.0621904,0.0810653,0.690597,0.157835,0.469903,-1.42373,1.6058,0.560694,0.0373817,0.129602,-0.866096,0.0556916,0.578133,2.11,
2.1972,-0.423171,-0.374149,-0.0622365,0.0814784,0.690748,0.157379,0.469645,-1.42384,1.60582,0.56074,0.0369041,0.129394,-0.866004,0.0560291,0.579976,2.10841,
2.1976,-0.423226,-0.374077,-0.0622824,0.0818916,0.690898,0.156924,0.469387,-1.42395,1.60583,0.560787,0.0364266,0.129186,-0.865911,0.0563663,0.581818,2.10682,
2.198,-0.42328,-0.374005,-0.062328,0.0823047,0.691048,0.156468,0.469129,-1.42406,1.60584,0.560833,0.0359492,0.128978,-0.865817,0.0567033,0.583659,2.10524,
2.1984,-0.423335,-0.373932,-0.0623733,0.0827178,0.691198,0.156012,0.468871,-1.42416,1.60585,0.56088,0.0354719,0.12877,-0.865724,0.05704,0.585499,2.10365,
2.1988,-0.42339,-0.373859,-0.0624184,0.0831309,0.691348,0.155557,0.468613,-1.42427,1.60587,0.560926,0.0349947,0.128562,-0.86563,0.0573764,0.587338,2.10205,
2.1992,-0.423445,-0.373786,-0.0624632,0.083544,0.691498,0.155101,0.468354,-1.42438,1.60588,0.560972,0.0345176,0.128353,-0.865536,0.0577126,0.589175,2.10046,
2.1996,-0.4235,-0.373712,-0.0625077,0.083957,0.691648,0.154645,0.468095,-1.42448,1.60589,0.561018,0.0340407,0.128145,-0.865441,0.0580486,0.591011,2.09887,
2.2,-0.423555,-0.373638,-0.062552,0.0843701,0.691798,0.154189,0.467835,-1.42459,1.6059,0.561065,0.0335639,0.127936,-0.865347,0.0583843,0.592846,2.09728,
2.2004,-0.42361,-0.373564,-0.062596,0.0847831,0.691947,0.153733,0.467576,-1.42469,1.60592,0.561111,0.0330871,0.127727,-0.865252,0.0587197,0.59468,2.09569,
2.2008,-0.423665,-0.373489,-0.0626397,0.0851962,0.692097,0.153277,0.467316,-1.4248,1.60593,0.561157,0.0326105,0.127519,-0.865156,0.0590549,0.596513,2.0941,
2.2012,-0.423721,-0.373414,-0.0626832,0.0856092,0.692247,0.152821,0.467056,-1.4249,1.60594,0.561202,0.0321341,0.12731,-0.865061,0.0593898,0.598345,2.0925,
2.2016,-0.423776,-0.373338,-0.0627264,0.0860222,0.692396,0.152365,0.466795,-1.425,1.60595,0.561248,0.0316577,0.1271,-0.864965,0.0597245,0.600175,2.09091,
2.202,-0.423831,-0.373262,-0.0627694,0.0864351,0.692545,0.151909,0.466534,-1.42511,1.60596,0.561294,0.0311814,0.126891,-0.864869,0.0600589,0.602005,2.08931,
2.2024,-0.423886,-0.373186,-0.0628121,0.0868481,0.692695,0.151453,0.466273,-1.42521,1.60597,0.56134,0.0307053,0.126682,-0.864772,0.0603931,0.603833,2.08772,
2.2028,-0.423941,-0.373109,-0.0628545,0.087261,0.692844,0.150997,0.466012,-1.42531,1.60598,0.561385,0.0302293,0.126472,-0.864676,0.060727,0.60566,2.08613,
2.2032,-0.423997,-0.373032,-0.0628967,0.087674,0.692993,0.150541,0.46575,-1.42541,1.606,0.561431,0.0297534,0.126263,-0.864579,0.0610606,0.607486,2.08453,
2.2036,-0.424052,-0.372955,-0.0629386,0.0880869,0.693142,0.150085,0.465489,-1.42552,1.60601,0.561476,0.0292776,0.126053,-0.864481,0.061394,0.609311,2.08293,
2.204,-0.424108,-0.372877,-0.0629803,0.0884998,0.693291,0.149629,0.465226,-1.42562,1.60602,0.561521,0.0288019,0.125843,-0.864384,0.0617272,0.611134,2.08134,
2.2044,-0.424163,-0.372799,-0.0630217,0.0889127,0.69344,0.149173,0.464964,-1.42572,1.60603,0.561567,0.0283263,0.125633,-0.864286,0.0620601,0.612957,2.07974,
2.2048,-0.424218,-0.372721,-0.0630628,0.0893256,0.693588,0.148716,0.464701,-1.42582,1.60604,0.561612,0.0278509,0.125423,-0.864187,0.0623927,0.614778,2.07814,
2.2052,-0.424274,-0.372642,-0.0631037,0.0897385,0.693737,0.14826,0.464438,-1.42592,1.60605,0.561657,0.0273755,0.125213,-0.864089,0.0627251,0.616599,2.07655,
2.2056,-0.42433,-0.372563,-0.0631444,0.0901514,0.693886,0.147804,0.464175,-1.42602,1.60606,0.561702,0.0269003,0.125002,-0.86399,0.0630572,0.618418,2.07495,
2.206,-0.424385,-0.372483,-0.0631848,0.0905642,0.694034,0.147347,0.463912,-1.42612,1.60607,0.561747,0.0264252,0.124792,-0.863891,0.0633891,0.620236,2.07335,
2.2064,-0.424441,-0.372404,-0.0632249,0.090977,0.694182,0.146891,0.463648,-1.42622,1.60608,0.561792,0.0259502,0.124581,-0.863792,0.0637207,0.622053,2.07175,
2.2068,-0.424496,-0.372323,-0.0632648,0.0913899,0.694331,0.146435,0.463384,-1.42631,1.60608,0.561837,0.0254753,0.124371,-0.863692,0.064052,0.623869,2.07015,
